mission_days,total_delta_v_m_s
277.6992755728698,1025.2174516017442
277.6992755728698,1025.24409863689
277.6992755728698,1025.3760875539408
277.6992755728698,1025.3945855629954
277.6992755728698,1025.4017107471352
277.6992755728698,1025.449392278055
277.6992755728698,1025.4630657608107
277.6992755728698,1025.489516320641
277.6992755728698,1025.4905250234074
277.6992755728698,1025.5677592864631
277.6992755728698,1025.606170266753
277.6992755728698,1025.6128784341067
277.6992755728698,1025.621653439507
277.6992755728698,1025.6919575289012
277.6992755728698,1025.7156764415797
277.6992755728698,1025.741435725645
277.6992755728698,1025.8038652117968
277.6992755728698,1025.8065763014247
277.6992755728698,1025.820732980427
277.6992755728698,1025.8290281297511
277.6992755728698,1025.833649283895
277.6992755728698,1025.8340590574303
277.6992755728698,1025.8345204797806
277.6992755728698,1025.8652083809636
277.6992755728698,1025.9021659613602
277.6992755728698,1025.905477365568
277.6992755728698,1025.9612512194797
277.6992755728698,1026.0452362666622
277.6992755728698,1026.0619828835472
277.6992755728698,1026.062424583522
277.6992755728698,1026.0969399954724
277.6992755728698,1026.1015588791106
277.6992755728698,1026.1583235939247
277.6992755728698,1026.18978953911
277.6992755728698,1026.2272800108267
277.6992755728698,1026.2427631835808
277.6992755728698,1026.273458884508
277.6992755728698,1026.3405034717043
277.6992755728698,1026.3536813364346
277.6992755728698,1026.3799239507116
277.6992755728698,1026.3919225731584
277.6992755728698,1026.414377059181
277.6992755728698,1026.4396611277457
277.6992755728698,1026.4432209650568
277.6992755728698,1026.4747284360117
277.6992755728698,1026.5061096680245
277.6992755728698,1026.5454867354879
277.6992755728698,1026.5476601609523
277.6992755728698,1026.558959777323
277.6992755728698,1026.5663252470097
277.6992755728698,1026.603888245078
277.6992755728698,1026.6892677854207
277.6992755728698,1026.692016598683
277.6992755728698,1026.7770854210141
277.6992755728698,1026.8179483884958
277.6992755728698,1026.8417578383678
277.6992755728698,1026.8513147184824
277.6992755728698,1026.884184378545
277.6992755728698,1026.8938619202643
277.6992755728698,1026.900712486528
277.6992755728698,1026.9228217544044
277.6992755728698,1027.0596907515685
277.6992755728698,1027.067449115062
277.6992755728698,1027.0821215696851
277.6992755728698,1027.130799589116
277.6992755728698,1027.1347665835633
277.6992755728698,1027.1356123421097
277.6992755728698,1027.1380080570336
277.6992755728698,1027.177223389512
277.6992755728698,1027.1817440790524
277.6992755728698,1027.1888444979502
277.6992755728698,1027.2754156532183
277.6992755728698,1027.4604228549458
277.6992755728698,1027.4675870835597
277.6992755728698,1027.515469941254
277.6992755728698,1027.529058421287
277.6992755728698,1027.6070414322837
277.6992755728698,1027.6851939980022
277.6992755728698,1027.6905304515276
277.6992755728698,1027.6913322881308
277.6992755728698,1027.6916423787125
277.6992755728698,1027.7046720456462
277.6992755728698,1027.7663537185697
277.6992755728698,1027.776006876273
277.6992755728698,1027.7925052702017
277.6992755728698,1027.8084901451796
277.6992755728698,1027.811100379316
277.6992755728698,1027.8319388908378
277.6992755728698,1027.8643710398537
277.6992755728698,1027.8998015582472
277.6992755728698,1027.9398783327545
277.6992755728698,1028.0246227178955
277.6992755728698,1028.1031634069793
277.6992755728698,1028.1034727228655
277.6992755728698,1028.104641539145
277.6992755728698,1028.1365796853277
277.6992755728698,1028.1433644262047
277.6992755728698,1028.1458483786112
277.6992755728698,1028.2066292949378
277.6992755728698,1028.2161216871614
277.6992755728698,1028.2576721800895
277.6992755728698,1028.2645090083515
277.6992755728698,1028.322073664591
277.6992755728698,1028.3224603790545
277.6992755728698,1028.3407649717353
277.6992755728698,1028.3478467143584
277.6992755728698,1028.3929726973481
277.6992755728698,1028.40202861782
277.6992755728698,1028.4621685075253
277.6992755728698,1028.477717082489
277.6992755728698,1028.494592769623
277.6992755728698,1028.5037190004534
277.6992755728698,1028.527960407633
277.6992755728698,1028.5639267268484
277.6992755728698,1028.5860916191466
277.6992755728698,1028.6114416232633
277.6992755728698,1028.648075438184
277.6992755728698,1028.6570851006495
277.6992755728698,1028.6986355935776
277.6992755728698,1028.7073173246265
277.6992755728698,1028.732192264408
277.6992755728698,1028.774007227997
277.6992755728698,1028.778999264769
277.6992755728698,1028.816936649549
277.6992755728698,1028.842992031308
277.6992755728698,1028.9294142170836
277.6992755728698,1028.9633058721724
277.6992755728698,1028.968923821121
277.6992755728698,1028.9979441919936
277.6992755728698,1029.0312764086782
277.6992755728698,1029.0697343896472
277.6992755728698,1029.074561674037
277.6992755728698,1029.1090417301245
277.6992755728698,1029.1157025136968
277.6992755728698,1029.1482229719027
277.6992755728698,1029.1500113780726
277.6992755728698,1029.1544787747882
277.6992755728698,1029.1681454058423
277.6992755728698,1029.1704348740827
277.6992755728698,1029.1791372332668
277.6992755728698,1029.1799842762339
277.6992755728698,1029.2110294859174
277.6992755728698,1029.2361273446804
277.6992755728698,1029.3596839170775
277.6992755728698,1029.3682644494127
277.6992755728698,1029.3687770508075
277.6992755728698,1029.4150670607796
277.6992755728698,1029.4164816944467
277.6992755728698,1029.464543100817
277.6992755728698,1029.485134163105
277.6992755728698,1029.4939444889017
277.6992755728698,1029.506093593745
277.6992755728698,1029.550357642254
277.6992755728698,1029.5536641380147
277.6992755728698,1029.5786888740427
277.6992755728698,1029.5978986605762
277.6992755728698,1029.6113982875709
277.6992755728698,1029.6504500314757
277.6992755728698,1029.6605257416236
277.6992755728698,1029.6672286197786
277.6992755728698,1029.6705399637688
277.6992755728698,1029.6956714181108
277.6992755728698,1029.7337274515417
277.6992755728698,1029.7763818212884
277.6992755728698,1029.8010940203076
277.6992755728698,1029.8304982670275
277.6992755728698,1029.8357152073345
277.6992755728698,1029.9239843954338
277.6992755728698,1029.9260286575839
277.6992755728698,1029.9457916709084
277.6992755728698,1030.0155733648521
277.6992755728698,1030.1236297166358
277.6992755728698,1030.1714673863278
277.6992755728698,1030.2043874482265
277.6992755728698,1030.2162456876447
277.6992755728698,1030.4188562877384
277.6992755728698,1030.423628764445
277.6992755728698,1030.4257872275825
277.6992755728698,1030.4268705704042
277.6992755728698,1030.4530243012048
277.6992755728698,1030.4676383827614
277.6992755728698,1030.525616520238
277.6992755728698,1030.589893298369
277.6992755728698,1030.6897238290721
277.6992755728698,1030.8990521487299
277.6992755728698,1030.9233873344438
277.6992755728698,1031.0253750902366
277.6992755728698,1031.0758080015344
277.6992755728698,1031.1455010148602
277.6992755728698,1031.2135256991462
277.6992755728698,1031.5970492439799
277.6992755728698,1031.6004671498513
277.6992755728698,1031.6189651589061
277.6992755728698,1032.0736598791284
277.6992755728698,1032.1055866239863
277.6992755728698,1032.1776504018985
277.6992755728698,1032.1793572819013
277.6992755728698,1032.4236972222625
277.6992755728698,1032.5078104130869
277.6992755728698,1032.5461952231697
277.6992755728698,1032.6186138153867
277.6992755728698,1032.762685527747
277.6992755728698,1032.7833393732335
277.6992755728698,1032.9839347679463
277.6992755728698,1033.0037117639315
277.6992755728698,1033.1842626558082
277.6992755728698,1033.2378956577493
277.6992755728698,1033.2553755170507
277.6992755728698,1033.3551791850264
277.6992755728698,1033.3956536493895
277.6992755728698,1033.426071815554
277.6992755728698,1033.4746887409724
277.6992755728698,1033.6926730598318
277.6992755728698,1033.6960140680424
277.6992755728698,1033.8189706438145
277.6992755728698,1034.000757415029
277.6992755728698,1034.007151623637
277.6992755728698,1034.0168848661124
277.6992755728698,1034.2065858394847
277.6992755728698,1034.2160885119001
277.6992755728698,1034.2361505461365
277.6992755728698,1034.248393005853
277.6992755728698,1034.270083394784
277.6992755728698,1034.2846247401724
277.6992755728698,1034.3730195433006
277.6992755728698,1034.4216265208008
277.6992755728698,1034.5138896407118
277.6992755728698,1034.5228933914207
277.6992755728698,1034.6060105483348
277.6992755728698,1034.6886215790971
277.6992755728698,1034.733052263715
277.6992755728698,1034.7538907752369
277.6992755728698,1034.8042533347596
277.6992755728698,1035.0319735068629
277.6992755728698,1035.0427362648745
277.6992755728698,1035.0444699507107
277.6992755728698,1035.1167178920039
277.6992755728698,1035.2894107602542
277.6992755728698,1035.318835500432
277.6992755728698,1035.3704055075068
277.6992755728698,1035.3812897026176
277.6992755728698,1035.6011752595514
277.6992755728698,1035.6098293408372
277.6992755728698,1035.6751795297616
277.6992755728698,1035.6945737259782
277.6992755728698,1035.7347746346386
277.6992755728698,1035.8131823315045
277.6992755728698,1035.8526818609532
277.6992755728698,1035.868014044268
277.6992755728698,1035.8788898094788
277.6992755728698,1035.9430541700342
277.6992755728698,1035.961495230862
277.6992755728698,1035.9808775652716
277.6992755728698,1036.0297056842712
277.6992755728698,1036.128735483137
277.6992755728698,1036.1452021722876
277.6992755728698,1036.2907289352065
277.6992755728698,1036.3100835945388
277.6992755728698,1036.3689022775259
277.6992755728698,1036.4615223012017
277.6992755728698,1036.4834232374135
277.6992755728698,1036.4891237883417
277.6992755728698,1036.5030727941298
277.6992755728698,1036.5158034844667
277.6992755728698,1036.6474292318603
277.6992755728698,1036.743989804555
277.6992755728698,1036.7733610216733
277.6992755728698,1036.908160106695
277.6992755728698,1036.9114751991672
277.6992755728698,1037.0197278393134
277.6992755728698,1037.1234317446406
277.6992755728698,1037.2299763307985
277.6992755728698,1037.3006740264814
277.6992755728698,1037.3360607705156
277.6992755728698,1037.4057602135563
277.6992755728698,1037.415835488123
277.6992755728698,1037.4423931202998
277.6992755728698,1037.507747969349
277.6992755728698,1037.6464837359274
277.6992755728698,1037.697432334765
277.6992755728698,1037.7150137108372
277.6992755728698,1037.926129297371
277.6992755728698,1038.0853339682562
277.6992755728698,1038.2980394750389
277.6992755728698,1038.3775952604672
277.6992755728698,1038.3891367932665
277.6992755728698,1038.5189931056864
277.6992755728698,1038.5427152330226
277.6992755728698,1038.7725203182072
277.6992755728698,1038.8564221866711
277.6992755728698,1038.9182559309413
277.6992755728698,1038.968400676975
277.6992755728698,1039.1135639523334
277.6992755728698,1039.282326119764
277.6992755728698,1039.300824128819
277.6992755728698,1039.3548509530385
277.6992755728698,1039.4552061228428
277.6992755728698,1039.5946260432606
277.6992755728698,1039.7419181929226
277.6992755728698,1039.898702021241
277.6992755728698,1039.9083004874367
277.6992755728698,1039.9648898639675
277.6992755728698,1040.221743508194
277.6992755728698,1040.2475200544966
277.6992755728698,1040.4230510159389
277.6992755728698,1040.4651983431463
277.6992755728698,1040.5532944619742
277.6992755728698,1040.5717924710289
277.6992755728698,1040.5850621797358
277.6992755728698,1040.68816968802
277.6992755728698,1040.788407496807
277.6992755728698,1040.8422403056454
277.6992755728698,1040.8597423274334
277.6992755728698,1041.0092722789902
277.6992755728698,1041.0370381549392
277.6992755728698,1041.1005673936984
277.6992755728698,1041.218233284212
277.6992755728698,1041.669827070307
277.6992755728698,1041.6987438360252
277.6992755728698,1041.7361666853565
277.6992755728698,1041.7884918007428
277.6992755728698,1042.1473844024715
277.6992755728698,1042.1674337659447
277.6992755728698,1042.2046981450737
277.6992755728698,1042.3080064971493
277.6992755728698,1042.4097425786754
277.6992755728698,1042.5376130017844
277.6992755728698,1042.8086869029498
277.6992755728698,1042.969712178235
277.6992755728698,1043.2320354789379
277.6992755728698,1043.2569938508084
277.6992755728698,1043.2991731268946
277.6992755728698,1043.4297966470235
277.6992755728698,1043.6379351145072
277.6992755728698,1044.156577249887
277.6992755728698,1044.2634223037776
277.6992755728698,1044.5302518503483
277.6992755728698,1044.8052907145534
277.6992755728698,1045.104698854755
277.6992755728698,1045.2630927330617
277.6992755728698,1045.3379336934909
277.6992755728698,1045.339084729633
277.6992755728698,1045.390290487703
277.6992755728698,1045.5792305489492
277.6992755728698,1045.634067307319
277.6992755728698,1045.9798984449517
277.6992755728698,1046.0762590567633
277.6992755728698,1046.3095938492224
277.6992755728698,1046.5473012969514
277.6992755728698,1046.7097318177202
277.6992755728698,1046.7528579446698
277.6992755728698,1046.8665415780051
277.6992755728698,1047.1251571309258
277.6992755728698,1047.2508667871618
277.6992755728698,1047.4357320292936
277.6992755728698,1047.6003947872819
277.6992755728698,1048.4913004122907
277.6992755728698,1048.4935375331065
277.6992755728698,1048.5716179613473
277.6992755728698,1048.7916185112663
277.6992755728698,1049.1124101563644
277.6992755728698,1049.7352571019164
277.6992755728698,1049.8492927358575
277.6992755728698,1050.2812990385996
277.6992755728698,1050.288302357787
277.6992755728698,1050.6815085970138
277.6992755728698,1050.7155797645673
277.6992755728698,1050.7907370169307
277.6992755728698,1050.8646749860918
277.6992755728698,1051.1202610780676
277.6992755728698,1051.2042215441609
277.6992755728698,1051.2061228981156
277.6992755728698,1051.2839713220503
277.6992755728698,1051.6658472586223
277.6992755728698,1051.7856415199474
277.6992755728698,1051.8603264038586
277.6992755728698,1051.9546775078916
